id,price_prediction
23285,28286471.97353457
23286,10101041.467771493
23287,6167688.6527283555
23288,8990433.323072355
23289,5243306.454630114
23290,6784375.414898522
23291,7163704.126985694
23292,9850426.668129781
23293,6830785.294180697
23294,4110961.427384972
23295,5772394.699166284
23296,6575561.026127407
23297,6175000.989361664
23298,6969820.019165818
23299,7750735.257550037
23300,7425292.03959588
23301,8636631.425481113
23302,3664067.5168263577
23303,4767060.610733556
23304,12477092.317578116
23305,5461126.950063043
23306,5133302.439424674
23307,6810306.371349488
23308,15236741.60782828
23309,6147356.539967768
23310,6629136.362062691
23311,5631489.970550482
23312,7447471.377223633
23313,5833953.742399443
23314,6101020.923793942
23315,6971964.337024571
23316,7287306.302467683
23317,8641494.066440765
23318,8849622.98989624
23319,8931559.884670474
23320,10299165.580827922
23321,9503952.390762195
23322,10485845.375191296
23323,10661260.267883237
23324,11220926.580756534
23325,13430365.938935086
23326,16114026.714639068
23327,17570680.99974671
23328,18629920.987059366
23329,13216226.644449566
23330,6029183.967846074
23331,8688671.562214948
23332,11879289.823527645
23333,3500329.7097567907
23334,4147139.1058545364
23335,3937954.5612481264
23336,4779439.07475066
23337,4717254.3362628585
23338,4910773.687098076
23339,3815209.340349059
23340,3764427.903888281
23341,4986731.436345676
23342,4038552.6266548373
23343,4119062.4040169166
23344,6565389.529421378
23345,4332696.8087527305
23346,4545560.91889453
23347,4431800.389856258
23348,4668869.453507946
23349,4750235.518156275
23350,5113486.27094285
23351,5533049.442909853
23352,5432459.952220512
23353,5201752.981628913
23354,6160256.759307516
23355,5411098.475230006
23356,5980219.323172233
23357,127474314.09337407
23358,6100081.393549115
23359,4603929.381948947
23360,5617637.667167598
23361,6211872.405361597
23362,5130682.349580677
23363,5616318.1175152445
23364,5712564.154878814
23365,5549973.2430167915
23366,5782534.835369965
23367,5681238.842079012
23368,6376778.058067479
23369,5505567.079098115
23370,5905004.682919414
23371,5853838.306730742
23372,6394170.98795344
23373,5968408.027311446
23374,6810608.600632426
23375,16282316.158015946
23376,6106309.20671284
23377,5827277.518229683
23378,6032695.841104689
23379,6908500.736948883
23380,5758267.8152962625
23381,6218775.359055464
23382,6018086.968701312
23383,6144505.592353542
23384,12688829.822589837
23385,6232902.610046319
23386,6454295.343004977
23387,5389836.97775762
23388,7894221.506181854
23389,6639653.626147753
23390,7659507.122332361
23391,6591121.103587696
23392,7068032.950695564
23393,7948403.110194677
23394,6968713.378827926
23395,6083190.463856999
23396,6739992.58853146
23397,7305748.345065154
23398,6915295.658987299
23399,6727392.159492254
23400,6854198.159554267
23401,6881166.8249977175
23402,6876727.907719581
23403,6170928.307001513
23404,7422523.860197696
23405,6122199.641923312
23406,7463223.441210969
23407,7517245.222867733
23408,7442417.130301112
23409,7558156.122308974
23410,7279964.318589578
23411,8794067.349146426
23412,8948467.029909903
23413,7495530.9861366935
23414,8353823.813914832
23415,7903778.289585084
23416,32993594.606308628
23417,8394545.873869887
23418,8087173.001916976
23419,8575063.611312024
23420,9951804.683914555
23421,8109856.751242091
23422,7589280.1312845005
23423,8105512.917262374
23424,8121194.31125757
23425,7276277.744486721
23426,8164442.282250814
23427,10896145.437983075
23428,8083381.6744751185
23429,10029337.703207362
23430,7902604.108277125
23431,11679940.931546703
23432,8865904.86563354
23433,8843681.634845354
23434,9029164.61521128
23435,11317609.222746199
23436,9189440.157175755
23437,8710573.786907675
23438,10306737.346816447
23439,8998514.042330364
23440,9124277.224054577
23441,11583066.295886245
23442,7849299.389731258
23443,8514835.027378207
23444,9275425.187963203
23445,8901424.964033509
23446,8415764.403305888
23447,8732103.373470318
23448,10226881.318736462
23449,10405477.507067231
23450,9166888.667368963
23451,12762637.956423901
23452,12262321.297245877
23453,12581828.678763371
23454,10419591.504287384
23455,11239572.376695322
23456,10993512.111313703
23457,10690239.135217581
23458,10197242.428262705
23459,9420671.391772581
23460,9761985.065152414
23461,10569759.639523363
23462,10469970.13450047
23463,9595446.997061554
23464,9795960.267001312
23465,9520941.136194367
23466,10399726.3441999
23467,13112351.261327976
23468,10526116.64542975
23469,38157215.05105881
23470,30588753.64060762
23471,40267244.79890144
23472,41436314.86360699
23473,12425784.58776337
23474,14840040.099135023
23475,28319193.222695928
23476,10776757.743478818
23477,8545498.081540639
23478,21709220.242339198
23479,15449718.391737817
23480,20718175.621600673
23481,28238570.701707117
23482,15209943.886977373
23483,27920435.482090272
23484,86423241.89016218
23485,12841542.535102587
23486,23956743.82527122
23487,24364652.12770239
23488,41068795.937033355
23489,10579727.385921804
23490,13153980.048747947
23491,40145913.22441424
23492,41046445.36184115
23493,41046445.36184115
23494,27737209.81384709
23495,69178782.42609656
23496,34486765.49324801
23497,10941085.445316337
23498,39257009.10572787
23499,6898808.68564024
23500,7848478.360395635
23501,8394171.268731367
23502,10465017.72425646
23503,11222871.792409308
23504,8500736.871967118
23505,10427841.52281616
23506,12225678.065780882
23507,11924773.072410362
23508,15258252.425943207
23509,16743128.24305368
23510,18287499.291436877
23511,14451126.901053945
23512,14318688.810471892
23513,12088198.446424931
23514,13583742.73066401
23515,18221058.58151421
23516,20033979.42867997
23517,16729195.892953124
23518,17097395.280944135
23519,28782966.223882172
23520,29667436.448518086
23521,38097623.92910461
23522,37910831.98286914
23523,30288837.96078076
23524,28561993.86370811
23525,59274144.951324426
23526,60395257.00446248
23527,89328839.8307783
23528,16554337.792736348
23529,8544198.499637159
23530,8182029.488204643
23531,13581603.507559346
23532,14170595.0228937
23533,61035486.234257646
23534,6334278.021520116
23535,6484050.136666877
23536,5631854.740170757
23537,8552971.63348727
23538,7129921.563551715
23539,10139280.224813303
23540,8986477.235575125
23541,9292530.641564315
23542,10976685.672378838
23543,9171869.496985614
23544,10221737.186823972
23545,9495070.991710234
23546,10994217.87233895
23547,11603056.197213475
23548,12132633.719188422
23549,12754935.130008616
23550,12822922.516942805
23551,12346107.839052897
23552,10776457.735541105
23553,12835608.67792831
23554,11337152.103940684
23555,12235645.2180538
23556,10976325.44133358
23557,15000369.300852662
23558,11331705.780111782
23559,13177042.82602422
23560,16596157.672068236
23561,15325328.297042374
23562,15624079.661921768
23563,16249202.337616397
23564,14702552.772779837
23565,14258039.299347417
23566,10420655.409754474
23567,14308348.378759509
23568,16686133.151444985
23569,17299827.555654597
23570,17353789.01572252
23571,13774484.46705383
23572,14444200.421631522
23573,14033329.398129197
23574,16951853.432335436
23575,14834840.930598745
23576,17880244.96338503
23577,18706621.23644049
23578,20204402.94781821
23579,16938654.18780227
23580,19068986.225886002
23581,16388986.542971313
23582,17846974.514488056
23583,16850785.202978812
23584,15199955.672937622
23585,15449266.725285443
23586,18265214.941205055
23587,27868541.40071274
23588,16605716.597311143
23589,17775361.791423988
23590,17767895.03673301
23591,17484881.05139686
23592,17508095.33846724
23593,14131435.059939569
23594,23553225.636766512
