id,price_prediction
23285,28439242.584317997
23286,9238917.892665733
23287,6531201.416392234
23288,9536720.477729231
23289,5341908.7835164005
23290,7259777.221455472
23291,7596359.511273714
23292,9469463.734852314
23293,7266282.665213749
23294,4202461.578024681
23295,6085542.431879853
23296,7129495.499093326
23297,6114445.061331293
23298,7397762.475074201
23299,7887940.390833789
23300,7082391.921484002
23301,8526835.810178503
23302,4066139.695133152
23303,5056085.367845978
23304,14100273.849955952
23305,5749088.410595172
23306,5356355.846889698
23307,6743607.18996345
23308,9170424.31310263
23309,6583311.987133309
23310,6662662.160267783
23311,5475173.597256997
23312,8046533.823214813
23313,5902486.044898103
23314,6515659.165755395
23315,7143252.763729584
23316,6982878.091720552
23317,8636414.660865542
23318,9877210.044207983
23319,10299131.357274009
23320,10405325.60887759
23321,9138424.743766913
23322,9704919.439123418
23323,11773137.651836077
23324,10467567.21769692
23325,15206834.722165652
23326,14849698.179471638
23327,15852663.442357497
23328,17652025.485375773
23329,11850273.500882989
23330,6228224.19840521
23331,7936352.783119775
23332,12125969.77154746
23333,3882784.888959626
23334,4353968.608103404
23335,4087683.3425347293
23336,4986039.010814242
23337,4971177.826561755
23338,5043182.347881331
23339,4438541.803787524
23340,4220972.588380632
23341,5530150.150861598
23342,4303847.585584312
23343,4418332.132266911
23344,7136399.55900032
23345,4511343.588588323
23346,4884001.074719351
23347,4589433.94086831
23348,4953842.140688387
23349,4687049.322989619
23350,5501276.212785766
23351,5924539.930520852
23352,5830426.549162697
23353,5558666.981169647
23354,5917812.385060309
23355,5635089.391222913
23356,6254678.957155287
23357,145220840.47359985
23358,6455813.757104961
23359,4788296.145829422
23360,5701309.293385693
23361,6377079.008744649
23362,5050557.9324412
23363,5886532.210235803
23364,5955241.859298306
23365,5572198.7414786145
23366,5858032.492510314
23367,5904631.303564513
23368,6690111.058818347
23369,5542149.8789761625
23370,5914606.136309796
23371,5883539.432040549
23372,6562700.524257298
23373,6098470.802188306
23374,6968746.072266845
23375,10214382.60550089
23376,6269661.782898242
23377,6130042.511990117
23378,6360507.646208126
23379,6663067.302538756
23380,6592010.751586199
23381,6661694.378381238
23382,6272891.641490075
23383,6458484.732687866
23384,15376023.888780357
23385,6502548.0300477445
23386,6819872.605551424
23387,5611736.639951607
23388,7782282.595920077
23389,6631087.416786763
23390,7568406.635505735
23391,6913829.380207183
23392,7284695.520203574
23393,7406500.061829325
23394,7255114.242625016
23395,6379768.313613778
23396,7072704.103707059
23397,7491151.006802943
23398,7139554.711226533
23399,6984874.240442811
23400,6692475.294322915
23401,6714871.548642788
23402,7238557.709819314
23403,5997581.801536869
23404,7979858.826773648
23405,6366794.770888979
23406,7892333.053729087
23407,7994332.140858608
23408,7644024.820347898
23409,7988898.694784724
23410,7588499.677682551
23411,8227395.722827174
23412,8326352.30398419
23413,7860120.169183126
23414,8278033.495974141
23415,8405096.593301736
23416,33666347.3924742
23417,8452577.387117205
23418,8589732.495316405
23419,8944650.041999325
23420,8971086.477664996
23421,8318831.043403324
23422,7849980.407809307
23423,8764582.258744245
23424,8122145.089062923
23425,7607633.819220087
23426,8558729.663431264
23427,11636829.949476643
23428,8105338.1414575195
23429,9480661.359596934
23430,8290874.204096337
23431,11177321.542398237
23432,9081809.040993748
23433,9238540.679870473
23434,9364529.827479491
23435,10729596.654072197
23436,9339070.284692459
23437,9055515.326670809
23438,9440921.929765929
23439,9012418.3395437
23440,9371244.968397867
23441,10445386.191809475
23442,7634165.621624836
23443,9003588.997549135
23444,9461046.682583902
23445,9406555.771999553
23446,8569616.176515311
23447,9327315.741576044
23448,10884562.15728639
23449,9622736.292206671
23450,9674809.192380158
23451,11854234.441892052
23452,11079864.362087682
23453,11470893.331660854
23454,9978538.01282678
23455,9726728.975791182
23456,9845410.40324768
23457,10190433.58700587
23458,10264186.183356222
23459,9298916.240334429
23460,9869147.964414017
23461,11436988.57459908
23462,10961260.510392487
23463,9750152.100940665
23464,9809839.377378209
23465,9715317.551736997
23466,10369133.042992575
23467,12531655.559206994
23468,10453881.957407165
23469,39182396.24932636
23470,36549474.41401866
23471,46593551.46841178
23472,39615087.86211092
23473,13917409.713294892
23474,14591641.290367525
23475,28535763.444856316
23476,11419316.503182849
23477,8539809.06160436
23478,22091104.57835313
