id,price_prediction
23285,29726484.306193497
23286,10204900.228189446
23287,6303836.770181177
23288,9193350.221661933
23289,5155158.162181203
23290,6776970.635857841
23291,7277896.752573572
23292,9838341.178455658
23293,7047527.257788837
23294,4125203.8361028875
23295,5873362.936636362
23296,6812720.810498795
23297,6115472.968737697
23298,7096205.576579594
23299,7966664.642174986
23300,7484144.122142657
23301,8707912.921912048
23302,3710087.9828736563
23303,4884002.626908191
23304,10637161.875284025
23305,5517504.824062462
23306,5100345.301947048
23307,6750219.64158036
23308,13529026.103712672
23309,6216968.689884503
23310,6683820.593364235
23311,5456917.404927225
23312,7749408.593906965
23313,5755060.30962527
23314,6197920.753636984
23315,6987200.850783385
23316,7229446.783984984
23317,8508336.305816462
23318,9176097.694522439
23319,9524925.294233859
23320,9953079.630114255
23321,9374181.96756875
23322,10480197.59689976
23323,11152948.673420776
23324,11229796.09751238
23325,13737878.697490249
23326,15524910.18794524
23327,17352391.759906583
23328,18635989.491470832
23329,13220269.32172714
23330,6025910.23697879
23331,8335298.546621353
23332,11951562.90148716
23333,3542926.9675561297
23334,4162716.695046133
23335,3935978.49499827
23336,4838501.927633413
23337,4747040.603185181
23338,4931848.67722748
23339,3787563.45759808
23340,3877355.989615786
23341,5138897.997491529
23342,4053019.3940836703
23343,4199434.441316133
23344,6766183.095876243
23345,4370746.3698326005
23346,4667271.270933178
23347,4403412.706423092
23348,4696233.758820887
23349,4845191.781101263
23350,5259433.6695967605
23351,5590246.4263860155
23352,5560767.300911058
23353,5233876.004669309
23354,5798674.272817123
23355,5486024.695904234
23356,6072497.817765843
23357,131295849.18974951
23358,6275459.742655925
23359,4617784.695266761
23360,5717766.551137345
23361,6279666.056880261
23362,5065871.46820562
23363,5592223.528124215
23364,5845257.620184506
23365,5520398.861048327
23366,5781875.418470425
23367,5777181.419862953
23368,6547170.772713951
23369,5499983.546256014
23370,5895800.348755377
23371,5867614.168656636
23372,6392063.914661022
23373,6016783.216436374
23374,7002124.011516376
23375,14885431.906372644
23376,6082275.77116669
23377,5943204.82453469
23378,6043147.848167808
23379,6489553.5881532235
23380,5838464.0403440865
23381,6274695.45484804
23382,6126829.371156869
23383,6260714.164313641
23384,11696107.598496988
23385,6299648.902312784
23386,6602113.274241592
23387,5492566.772089694
23388,7597704.584597564
23389,6737050.689553358
23390,7440087.146969142
23391,6554079.567495097
23392,7176520.538806984
23393,7509511.558250888
23394,6974410.328232867
23395,6378140.317144734
23396,6760797.310546461
23397,7509710.238316043
23398,7034704.842780002
23399,6780440.566270591
23400,6735485.759775332
