id,price_prediction
23285,29101909.23
23286,8523439.508431371
23287,6045207.54925626
23288,9447920.310982894
23289,5334821.525969697
23290,7244120.199483023
23291,7569785.366047621
23292,8955263.27236111
23293,6594205.106163571
23294,4374849.073333333
23295,6156473.294944095
23296,6600729.725951594
23297,6202028.818364007
23298,8205788.137695443
23299,6578179.808919593
23300,7746283.555930737
23301,8750453.143071428
23302,3943224.2516468256
23303,4867500.963333333
23304,12818107.487388546
23305,6232063.070476191
23306,5194656.864555564
23307,6472933.299559308
23308,9780470.871816812
23309,6358747.922844294
23310,6668257.604285713
23311,5836774.950662005
23312,7378515.830325815
23313,5636013.113777931
23314,6459492.765328549
23315,7132681.366666666
23316,6370135.395814935
23317,9759309.338340549
23318,9354419.261977125
23319,9084189.77
23320,10314327.061272727
23321,10746080.55
23322,8960177.96365801
23323,10978192.825277777
23324,10006434.37582251
23325,13353233.303333333
23326,14372542.945999999
23327,14469166.79
23328,15919124.97
23329,11700412.554888887
23330,6187774.632771922
23331,7370883.033333332
23332,13254515.596020633
23333,3859171.218127706
23334,4543054.656666667
23335,4278537.156293291
23336,5185212.876003735
23337,5063837.186190477
23338,5140072.653067227
23339,4788600.8519086465
23340,4238935.07625
23341,5489824.768511904
23342,4271050.5929166665
23343,4271050.5929166665
23344,7795485.719949555
23345,4386523.051011905
23346,4537251.6875
23347,4486766.340333333
23348,4757449.0279624835
23349,4501474.819
23350,5496103.639900662
23351,5937059.4108730145
23352,5893183.863579626
23353,5759339.801032968
23354,5647786.610194788
23355,6136637.067976191
23356,5887012.353730159
23357,131230389.43
23358,6252843.697711971
23359,4336587.58375
23360,5590944.191828508
23361,6427784.035454545
23362,5029244.74
23363,5964317.713730159
23364,5499193.974757523
23365,6150342.601502168
23366,6129297.389741453
23367,5596337.770187096
23368,6483742.7385314675
23369,5563452.967392242
23370,6159841.839644218
23371,6124290.901922772
23372,6469798.611343519
23373,6197879.459990634
23374,6404412.935454545
23375,14729807.367694326
23376,6143883.959173326
23377,5778966.918392301
23378,6134665.15198029
23379,6474818.427738095
23380,6336548.001373153
23381,6180747.862515217
23382,5997640.610336705
23383,5886375.713258431
23384,16429253.939523809
23385,6169020.068051009
23386,6264257.369016696
23387,5904664.369564908
23388,7719774.358373271
23389,6687262.266666667
23390,7750423.645873271
23391,6871494.13439394
23392,6959011.35874217
23393,7778504.752056319
23394,7293454.562934815
23395,5834635.085003566
