id,price_prediction
23285,78242384.61896864
23286,8355707.9657534305
23287,6815244.560790982
23288,9099833.172658913
23289,6756086.62139194
23290,9987657.035640784
23291,7279759.859689978
23292,6795018.468966794
23293,6961918.471234839
23294,5065391.784752328
23295,6516081.453070835
23296,6961918.471234839
23297,6887372.820827628
23298,7018032.2752201045
23299,8351964.4208020065
23300,8769133.07134555
23301,6795018.468966794
23302,4868125.1193822855
23303,5559189.336755033
23304,72951853.84544978
23305,4868125.1193822855
23306,7258610.155055358
23307,8251342.085901852
23308,154804529.0764663
23309,8419698.93283826
23310,4868125.1193822855
23311,5933502.150497255
23312,5866672.04310679
23313,6588945.242775356
23314,7894524.92306391
23315,4868125.1193822855
23316,8694758.853607504
23317,4868125.1193822855
23318,8419698.93283826
23319,7073337.949826717
23320,7721725.736287999
23321,4868125.1193822855
23322,9066457.764759744
23323,7279759.859689978
23324,8769133.07134555
23325,8348259.717609096
23326,9697798.293945553
23327,8477571.333333332
23328,19634815.49406674
23329,6795018.468966794
23330,7279759.859689978
23331,6142437.65884395
23332,13749265.423174601
23333,4645332.3478974365
23334,4868125.1193822855
23335,7279759.859689978
23336,4868125.1193822855
23337,4868125.1193822855
23338,4868125.1193822855
23339,6806039.070804577
23340,6641446.238728111
23341,8419698.93283826
23342,6641446.238728111
23343,6641446.238728111
23344,6937587.650515128
23345,6641446.238728111
23346,4886037.446289378
23347,6641446.238728111
23348,6815244.560790982
23349,6303334.12323094
23350,4868125.1193822855
23351,4868125.1193822855
23352,6027130.108225108
23353,4868125.1193822855
23354,5240920.5711986665
23355,4868125.1193822855
23356,4868125.1193822855
23357,135396015.2361381
23358,4868125.1193822855
23359,7073337.949826717
23360,6815244.560790982
23361,4868125.1193822855
23362,5065391.784752328
23363,4868125.1193822855
23364,6815244.560790982
23365,7279759.859689978
23366,7279759.859689978
23367,6815244.560790982
23368,4868125.1193822855
23369,6641446.238728111
23370,7279759.859689978
23371,7279759.859689978
23372,7073337.949826717
23373,7279759.859689978
23374,4868125.1193822855
23375,154804529.0764663
23376,7279759.859689978
23377,6815244.560790982
23378,6815244.560790982
23379,5240920.5711986665
23380,6985243.558897244
23381,6815244.560790982
23382,6815244.560790982
23383,6815244.560790982
23384,173230702.74403873
23385,6815244.560790982
23386,6815244.560790982
23387,6815244.560790982
23388,5240920.5711986665
23389,4868125.1193822855
23390,5240920.5711986665
23391,6815244.560790982
23392,8092208.841606928
23393,5240920.5711986665
23394,7279759.859689978
23395,6601608.81813413
23396,5559189.336755033
23397,8092208.841606928
23398,6641446.238728111
23399,7279759.859689978
23400,8251342.085901852
23401,4868125.1193822855
23402,6815244.560790982
23403,5933502.150497255
23404,6815244.560790982
23405,6601608.81813413
23406,6815244.560790982
23407,6815244.560790982
23408,6815244.560790982
23409,6815244.560790982
23410,6815244.560790982
23411,5240920.5711986665
23412,5240920.5711986665
23413,7073337.949826717
23414,6815244.560790982
23415,6815244.560790982
23416,130888295.3933562
23417,6815244.560790982
23418,6815244.560790982
23419,6601608.81813413
23420,5240920.5711986665
23421,7279759.859689978
23422,7599644.902924409
23423,4868125.1193822855
23424,6815244.560790982
23425,6795018.468966794
23426,6601608.81813413
23427,5681369.529298403
23428,6815244.560790982
23429,5240920.5711986665
23430,7073337.949826717
23431,5240920.5711986665
23432,6815244.560790982
23433,6815244.560790982
23434,6815244.560790982
23435,5240920.5711986665
23436,6601608.81813413
23437,6815244.560790982
23438,5764801.1735688625
23439,7279759.859689978
23440,6815244.560790982
23441,5764801.1735688625
23442,9099833.172658913
23443,8484867.996761905
23444,7279759.859689978
23445,6641446.238728111
23446,8398739.749470487
23447,8484867.996761905
23448,6815244.560790982
23449,5240920.5711986665
23450,7073337.949826717
23451,5764801.1735688625
23452,5764801.1735688625
23453,5764801.1735688625
23454,5738165.550883756
23455,8512187.048007214
23456,5764801.1735688625
23457,7420665.731324274
23458,10235907.553432073
23459,6795018.468966794
23460,8398739.749470487
23461,8294010.878139874
23462,8092208.841606928
23463,8398739.749470487
23464,6611815.045072491
23465,6611815.045072491
23466,6611815.045072491
23467,8092208.841606928
23468,6611815.045072491
23469,20638269.927487522
23470,15106120.608033529
23471,20638269.927487522
23472,82863359.3005143
23473,15106120.608033529
23474,24378804.10485576
23475,32658893.637521144
23476,20638269.927487522
23477,12462545.989522105
23478,24378804.10485576
23479,24378804.10485576
23480,14786355.654248536
23481,21886906.09357563
23482,14786355.654248536
23483,21886906.09357563
23484,27680015.523384523
23485,14786355.654248536
23486,21886906.09357563
23487,21886906.09357563
23488,21886906.09357563
23489,14786355.654248536
23490,14786355.654248536
23491,82863359.3005143
23492,21886906.09357563
23493,21886906.09357563
23494,21886906.09357563
23495,96661355.55555557
23496,82863359.3005143
23497,9986717.427662637
23498,82863359.3005143
23499,14786355.654248536
23500,9491071.246700408
23501,16530423.770151153
23502,16338241.666666668
23503,17375061.478048943
23504,17375061.478048943
23505,14786355.654248536
23506,13886911.930555556
23507,24378804.10485576
23508,20202744.16328974
23509,11506832.10731383
23510,31097928.715151515
23511,21886906.09357563
23512,40060448.373681314
23513,15407537.94995335
23514,20765845.589285716
23515,19640407.55233402
23516,20638269.927487522
23517,28529000.0
23518,20765845.589285716
23519,20638269.927487522
23520,14786355.654248536
23521,82863359.3005143
23522,82863359.3005143
23523,35367766.27705628
23524,21886906.09357563
23525,13234903.725999491
23526,33792407.28053502
23527,92311324.92222223
23528,19640407.55233402
23529,8747666.12980152
23530,9291678.878222996
23531,14786355.654248536
23532,14786355.654248536
23533,13234903.725999491
23534,8747666.12980152
23535,8747666.12980152
23536,15106120.608033529
23537,8747666.12980152
23538,7484949.892943592
23539,14786355.654248536
23540,8747666.12980152
23541,8747666.12980152
23542,8747666.12980152
23543,17375061.478048943
23544,8747666.12980152
23545,15106120.608033529
23546,8747666.12980152
23547,16814947.29657477
23548,15139276.644234963
23549,17375061.478048943
23550,14786355.654248536
23551,10715095.560407186
23552,12856853.76082251
23553,14786355.654248536
23554,20638269.927487522
23555,17375061.478048943
23556,20638269.927487522
23557,9961059.322020175
23558,16082061.541921044
23559,15106120.608033529
23560,12869354.471415855
23561,15106120.608033529
23562,15106120.608033529
23563,15106120.608033529
23564,16421725.555555556
23565,24378804.10485576
23566,12815275.035649814
23567,14786355.654248536
23568,16671618.38641883
23569,15106120.608033529
23570,15106120.608033529
23571,24378804.10485576
23572,24378804.10485576
23573,24378804.10485576
23574,14786355.654248536
23575,24378804.10485576
23576,14786355.654248536
23577,14786355.654248536
23578,14786355.654248536
23579,14786355.654248536
23580,14786355.654248536
23581,21886906.09357563
23582,14786355.654248536
23583,24378804.10485576
23584,24378804.10485576
23585,24378804.10485576
23586,20638269.927487522
23587,104496509.18214157
23588,16082061.541921044
23589,24378804.10485576
23590,24378804.10485576
23591,24378804.10485576
23592,24378804.10485576
23593,40060448.373681314
23594,15106120.608033529
23595,24378804.10485576
23596,15106120.608033529
23597,15407537.94995335
23598,21886906.09357563
23599,24378804.10485576
23600,15106120.608033529
23601,24378804.10485576
23602,24378804.10485576
23603,20638269.927487522
23604,14786355.654248536
23605,24378804.10485576
23606,24378804.10485576
23607,24378804.10485576
23608,20202744.16328974
23609,40060448.373681314
23610,18023826.94431965
23611,15582628.88292019
23612,24378804.10485576
23613,24378804.10485576
23614,24378804.10485576
23615,20638269.927487522
23616,10196139.49032521
23617,32658893.637521144
23618,12815275.035649814
23619,20693945.295522388
23620,24378804.10485576
23621,20638269.927487522
23622,20638269.927487522
23623,40060448.373681314
23624,24378804.10485576
23625,19640407.55233402
23626,33792407.28053502
23627,20638269.927487522
23628,20638269.927487522
23629,11946000.21388637
23630,20638269.927487522
23631,82863359.3005143
23632,40060448.373681314
23633,82863359.3005143
23634,20330017.295238093
23635,21180216.11111111
23636,16095399.083301933
23637,12815275.035649814
23638,7610108.5632243045
23639,82863359.3005143
23640,10004665.806352263
23641,18838755.344047617
23642,9466036.436026914
23643,8676783.758660339
23644,17424481.43218027
23645,8676783.758660339
23646,20693945.295522388
23647,82863359.3005143
23648,20693945.295522388
23649,82863359.3005143
23650,33792407.28053502
23651,10224156.367965369
23652,12097539.000517368
23653,11618939.35884468
23654,10551799.442189718
23655,15443583.333333332
23656,13391079.240955004
23657,9686740.871350141
23658,19427801.087077804
23659,17117829.285714287
23660,13411845.623300867
23661,16083674.186946778
23662,10558081.995972984
23663,9098099.26617164
23664,19679809.952674873
23665,7921344.361772485
23666,10558081.995972984
23667,19475679.61038961
23668,8303922.044483832
23669,10224156.367965369
23670,10004665.806352263
23671,9491071.246700408
23672,9549822.131455177
23673,7921344.361772485
23674,9491071.246700408
23675,10748415.606488375
23676,17939967.98041093
23677,9871917.345299143
23678,12788439.50807779
23679,10004665.806352263
23680,9871917.345299143
23681,16095399.083301933
23682,7770952.946548822
23683,12010637.738240339
23684,16814947.29657477
23685,11636195.952380953
23686,7138797.315534218
23687,22946388.69696704
23688,14777649.231040698
23689,9824370.745477824
23690,7740270.7597513795
23691,7138797.315534218
23692,8560596.286662897
23693,9824066.10197776
23694,11074514.445458863
23695,12056157.515151516
23696,10425418.167139288
23697,13886911.930555556
23698,8725387.978864372
23699,16338241.666666668
23700,9291678.878222996
23701,10501264.58907666
23702,9344276.58537231
23703,9824370.745477824
23704,21886906.09357563
23705,10434754.816086443
23706,10501264.58907666
23707,10434754.816086443
23708,9898522.433150183
23709,11195888.074569546
23710,20961663.267537855
23711,9508772.224789247
23712,10349372.865174603
23713,14052223.163104946
23714,9979759.957923947
23715,6961472.981428572
23716,40090797.04959862
23717,28174705.476754926
23718,34275916.68153652
23719,28174705.476754926
23720,9169040.852520982
23721,28174705.476754926
23722,28174705.476754926
23723,20156315.22526922
23724,28174705.476754926
23725,31314686.668038674
23726,20156315.22526922
23727,20156315.22526922
23728,104496509.18214157
23729,10561647.277286166
23730,13764430.208893027
23731,9295385.411682704
23732,11814227.738390973
23733,8201394.346828344
23734,13764430.208893027
23735,20828838.38282164
23736,9295385.411682704
23737,13764430.208893027
23738,8883498.493354611
23739,10135017.646209447
23740,10135017.646209447
23741,10135017.646209447
23742,8271950.363632956
23743,13764430.208893027
23744,9331238.547155075
23745,13764430.208893027
23746,10135017.646209447
23747,73037782.40974751
23748,8271950.363632956
23749,15847236.81838298
23750,28174705.476754926
23751,28174705.476754926
23752,13764430.208893027
23753,10135017.646209447
23754,34667968.90379831
23755,36901854.26879832
23756,20906554.17041847
23757,28174705.476754926
23758,35617717.32213341
23759,9139271.238795467
23760,15635800.302479355
23761,20156315.22526922
23762,13764430.208893027
23763,15635800.302479355
23764,36901854.26879832
23765,36901854.26879832
23766,15847236.81838298
23767,20156315.22526922
23768,36901854.26879832
23769,34667968.90379831
23770,36901854.26879832
23771,40225154.54866947
23772,26741656.15344656
23773,36901854.26879832
23774,34275916.68153652
23775,20156315.22526922
23776,28174705.476754926
23777,39377621.07074976
23778,40090797.04959862
23779,36901854.26879832
23780,36901854.26879832
23781,28174705.476754926
23782,39377621.07074976
23783,21144422.30623
23784,35617717.32213341
23785,77046268.04394746
23786,31314686.668038674
23787,35617717.32213341
23788,26741656.15344656
23789,23697990.18445912
23790,40090797.04959862
23791,28174705.476754926
23792,9415941.082951432
23793,8068920.676058117
23794,10716312.189602185
23795,10135017.646209447
23796,8091455.14796202
23797,13764430.208893027
23798,15635800.302479355
23799,112002761.99516657
23800,8271950.363632956
23801,16812898.82123225
23802,9860997.264201514
23803,8271950.363632956
23804,10135017.646209447
23805,8271950.363632956
23806,18401918.206689175
23807,9249993.875585316
23808,11907280.811878111
23809,8271950.363632956
23810,8271950.363632956
23811,26302506.416505728
23812,12218072.392405419
23813,10135017.646209447
23814,10135017.646209447
23815,9990783.028120294
23816,9295385.411682704
23817,11557052.256469138
23818,10135017.646209447
23819,8075015.053955069
23820,10135017.646209447
23821,12329334.491871346
23822,8271950.363632956
23823,9057383.820226787
23824,13335567.160735674
23825,8271950.363632956
23826,9415941.082951432
23827,13764430.208893027
23828,10135017.646209447
23829,8505328.504366267
23830,24634660.35106891
23831,10135017.646209447
23832,8068920.676058117
23833,9169040.852520982
23834,10135017.646209447
23835,10135017.646209447
23836,10135017.646209447
23837,10135017.646209447
23838,8201394.346828344
23839,10135017.646209447
23840,7717611.582127657
23841,13764430.208893027
23842,11595363.8937151
23843,12218072.392405419
23844,9415941.082951432
23845,24634660.35106891
23846,13865059.358700328
23847,24634660.35106891
