id,price_prediction
23285,28573425.557717483
23286,9455341.091465123
23287,6210004.322410759
23288,8538287.329089109
23289,5143243.727983231
23290,6245454.929069268
23291,7386872.517275458
23292,9722072.783930762
23293,7055856.394751379
23294,4026227.8392828507
23295,6174954.020186566
23296,6819698.480913834
23297,6109252.694839297
23298,7566762.111877312
23299,7333645.551552303
23300,7273911.932784996
23301,9064143.13710321
23302,3633422.0770249623
23303,4715071.899274649
23304,9315543.528492894
23305,5520601.99019207
23306,4732097.934549183
23307,6810378.083288231
23308,14096105.545336043
23309,5794173.246304485
23310,6509409.706457709
23311,5642610.932902326
23312,7438517.991303339
23313,5534511.730928009
23314,6169220.373811987
23315,7042773.625860295
23316,7367796.47059855
23317,7969510.212053049
23318,8410274.503080929
23319,9249363.475322023
23320,9994468.749323731
23321,8446121.508150166
23322,10682887.735420793
23323,10749193.985036856
23324,11274065.437200278
23325,13307536.16230231
23326,17258557.209596664
23327,17988924.73355838
23328,17075958.81785612
23329,13336413.959661061
23330,5904222.428609422
23331,8930673.426440844
23332,11939582.331239171
23333,3860534.230915529
23334,4174169.680537824
23335,3848987.8483367255
23336,4718757.533014423
23337,4813337.915153958
23338,4912239.97421245
23339,3923771.2416021037
23340,3891314.1099055517
23341,4577755.988185714
23342,4366839.102948843
23343,4372717.539589862
23344,6107551.101128105
23345,4483888.392661565
23346,4008917.4598138244
23347,4611249.7430783175
23348,4631966.234144015
23349,4489928.514802808
23350,5371620.260275513
23351,5445455.844880777
23352,5430588.132618785
23353,5367815.799560085
23354,5871985.768849561
23355,5712355.403451134
23356,6022176.235130997
23357,115344028.52554972
23358,5924493.164469699
23359,4720850.850966991
23360,5515369.0707526
23361,6170396.584312174
23362,4986757.6452893475
23363,5740295.947343292
23364,5534892.863094917
23365,5534112.935831204
23366,5725139.008364683
23367,5599093.462955068
23368,6355008.9006174905
23369,5645414.719561199
23370,5787466.834301143
23371,5666454.412028015
23372,6595165.505357301
23373,5937996.848291365
23374,6831147.877111633
23375,16873097.332281236
23376,5972804.831975194
23377,5675858.520698789
23378,5936963.092893076
23379,6403966.673432392
23380,5631773.500859871
23381,6143028.427312379
23382,5921850.131190997
23383,6119609.124244922
23384,12416305.159013798
23385,6197154.187890731
23386,6259372.380691894
23387,5902626.6475824565
23388,7139169.143811433
23389,6614617.682418828
23390,7190861.480841965
23391,6800497.54772825
23392,6555342.555650938
23393,7151105.601537773
23394,7084944.41306891
23395,6049337.389974864
23396,6547888.82786362
23397,7070771.766703315
23398,6951854.061875731
23399,6685355.3732568165
23400,6772859.14130861
23401,6930384.001556848
23402,7041695.814868613
23403,6430307.0360475
23404,7729014.233820584
23405,6175296.9239929505
23406,7657421.103747482
23407,7865193.9972966425
23408,7675126.120791839
23409,7913012.41712866
23410,7609505.107979048
23411,8036141.0937193595
23412,8231167.048439184
23413,7995477.350479146
23414,8540486.346303597
23415,8402097.70458407
23416,35025940.563568614
23417,8751404.734961303
23418,8320399.411091995
23419,9021982.86747056
23420,8687567.177626895
23421,8135336.482431649
23422,7441599.101480162
23423,7684082.392125528
23424,8439806.512271263
23425,8164304.330867606
23426,8304455.747645477
23427,10095606.079564745
23428,8326389.674752817
23429,9229095.691560837
23430,8358535.5254612295
23431,9931764.28737051
23432,9203360.058232863
23433,9144625.9531734
23434,9499205.361316206
23435,10209653.861469844
23436,9670474.19382413
23437,9224777.425880965
23438,9321543.585707998
23439,9168429.960053045
23440,9476786.041439205
23441,10503749.041420937
23442,7291680.6386261135
23443,8887514.59885606
23444,9376989.209410015
23445,9207867.905983571
23446,8514761.641069235
23447,9250596.793414306
23448,10043693.753418988
23449,9034466.489448342
23450,9549979.96421789
23451,10642084.39377727
23452,11352907.754524639
23453,11443287.7415882
23454,9239198.5043927
23455,11274328.064819094
23456,10156261.093098834
23457,11018193.74701783
23458,10622718.777667703
23459,9577832.649115397
23460,10173232.621771216
23461,10143640.459479995
23462,10000455.19948265
23463,9922486.382739032
23464,10090136.994683942
23465,10047288.60851767
23466,10812434.009858249
23467,12170866.847586058
23468,10993027.833913418
23469,35087733.89252778
23470,29203732.687419675
23471,36631462.16145845
23472,35825764.9058584
23473,12224339.561088536
23474,15851225.771661706
23475,28227579.078542
23476,10026582.688629359
23477,8571540.73694505
23478,23072041.1956669
23479,18277535.154685408
23480,19846309.91870667
23481,29966410.47584072
23482,15989628.573475188
23483,28972328.52214685
23484,78198908.94573757
23485,12769532.976512097
23486,23533854.883160636
