id,price_prediction
23285,34277967.75120808
23850,31276320.190415666
24470,60009637.0482372
24563,22778588.888070375
24564,23204327.414138664
24565,25079316.822920106
26585,64475201.85830849
26586,31389057.21160806
26649,20661932.323800348
26653,20533948.548982434
31263,66782532.752661236
31958,50830170.50209615
23286,9957444.047087526
25865,7227078.24852214
32370,11262165.969561348
23287,6375383.368665469
23360,5532144.623469017
23364,5603251.508648858
23367,5659695.180848315
23377,5896141.733181911
23382,6097113.138450332
23385,6146337.530148157
23386,6482802.577947057
23387,5569296.4400926195
23402,7167899.06775825
23408,7535977.149233028
23409,7837968.7640331015
23410,7364590.805830969
23414,8058983.479911052
23417,8456928.051791351
23424,8472139.938104566
23428,8325248.859448412
23434,9188354.395154867
23437,8650735.10263116
23440,9414462.191908961
23448,10063596.460696027
25543,5797779.9000912765
25797,4639524.184028072
25819,4137460.469107022
25821,4414263.804839038
25825,4775590.721270886
25849,6354732.136206629
25871,7442766.554497537
25872,7325144.345686807
25898,9992319.504501743
27865,4751006.186852768
27866,4735678.978941772
27874,9223161.721319888
28063,6489115.491030235
28066,7576863.288012292
28845,10019345.380525295
28846,4455112.56860184
29038,7288640.15914843
29104,4082569.226204461
29111,9564028.854497606
29543,5783320.692997185
29549,6171500.531008405
29553,7756383.839736285
29877,7385456.362668433
30273,8673030.259721043
30309,6500335.261578816
30582,7138093.991925015
30607,7173637.9431831725
30953,4357431.581638898
31232,4777450.252994676
31235,6437952.802499675
31568,5935422.791692909
31876,4549642.172354577
31878,4713140.484044791
31908,7713228.441618075
31913,7760606.415430624
32824,7237169.274500836
33152,6391483.622062144
33173,5673519.202448659
33177,7138535.490116354
33180,7760606.415430624
23288,8441733.028782306
23442,7285537.653021221
23289,5380682.227156448
23290,6341378.386474613
23291,7289356.39103439
23323,10886583.468976233
23330,6081975.445802515
23335,3813137.5495159505
23365,5507362.745925516
23366,5836519.813945847
23370,5887071.307596714
23371,5731024.605820706
23373,6015731.183194711
23376,6254929.688108877
23394,7000369.315116422
23399,6877942.836447559
23421,8346245.471244372
23439,9633397.602971384
23444,9394597.874178607
25513,5602466.4682889655
25527,5368318.705871373
25791,5816134.628846225
25801,5575058.184587769
25804,7246835.782649944
25815,6049987.156837492
25817,3619416.339672436
25837,5552461.781254712
25841,5889944.377886478
25862,7318035.087492594
25863,6899915.3356280755
25868,7486893.926743189
25884,8304385.877161505
25886,8314451.140477252
25897,8975517.770476097
25911,9882566.703346564
27867,5821114.096798936
27868,6075043.987188687
27870,7305378.4825479025
27873,8304695.536258845
28064,7116397.6707516005
28377,7175121.649035366
28853,7178416.50424217
29035,5478592.32759974
29542,6814015.3606832605
29544,5863375.814996634
30265,7131727.419875975
31238,7150072.948689634
31872,5321711.445071403
31891,5883570.778564295
31905,7396902.304622739
32803,5377990.8832991775
33174,5933138.010792665
23292,10018678.615237113
23293,6700641.00829811
23296,6551955.795826198
23294,4129417.4641116
23362,4489581.289693895
24450,4720885.364127792
25823,4343007.348469946
29105,3540670.8972696736
30240,4192284.9521882804
30975,6691060.7199839335
31590,4863062.574793684
31848,6349014.6003459
31859,6523503.035772838
31873,6442352.734521664
31887,4734516.2263249215
32808,4779178.687659754
23295,5846956.589721826
29098,4335706.920846329
23297,5814472.446660092
29540,6188341.026698405
23298,7580872.5569385
25794,6493569.855278949
28491,11096548.853902735
28851,6681257.270278386
29554,7547117.028501591
32792,7861218.822075826
23299,7727061.794847706
29037,7868778.032348837
23300,7175605.700644683
23324,11415781.582915172
27871,7144564.429153734
23301,9545985.074354783
29097,10428516.925249584
31889,5220840.303775248
23302,3186312.9016318764
23305,4766654.650905843
23310,5604523.796989718
23315,5952134.1743482575
23317,7532404.213866306
23321,8561680.385835363
23334,3804165.9075928894
23336,4134297.7551037925
23337,4211111.722185411
23338,4278400.213134259
23350,4616455.249700964
23351,4762678.826240107
23353,4657542.009129504
23355,4809987.802732645
23356,5182065.793728856
23358,5525123.8940690225
23361,5765779.797880994
23363,4987792.273322646
23368,6081233.136485491
23374,6138617.81053738
23389,5939133.201207415
23401,6344953.55465143
23423,7186047.394395442
25798,4226542.784001579
25799,4276058.667880145
25803,5889313.8951110365
25805,6637587.478453919
25816,3905361.4156023804
25818,4037331.55251663
25820,4238185.521004528
25830,4849243.084502801
25834,5015547.622264565
25835,5833064.435401496
25848,6098971.906937412
25867,5616425.429060632
25875,6397439.510284707
25882,6830852.984068481
25902,7729051.53374499
25916,8595303.232570251
23303,4972887.075707074
23396,6690472.012064382
25822,4752082.2194645675
30259,6465772.614671963
30260,6585986.725318325
30576,8259945.57594499
31884,5723573.52719806
33175,5642484.550158175
23304,9345614.956462488
28201,7198665.864120204
23306,4628924.657858033
28079,7783124.768906087
28202,6009074.211404306
28489,6029979.839639317
23307,6228769.321013668
23400,6371291.396649031
26696,6766819.544459457
31847,6810778.460057992
32786,8523379.177069947
23308,17504634.100435875
23375,19885106.853096336
23309,5761832.427954241
23318,8291886.379850273
30948,9876780.581960252
31899,6593777.841829721
23311,5974637.664425132
23403,6396598.104738956
23312,7379966.171607037
23313,5535888.113970576
25859,7586216.568813363
30957,5322911.0681480225
23314,6109932.315865906
23316,7055140.079411139
23319,9564051.741578441
23320,10560127.97167187
23322,10191916.758015294
23325,13785174.423378283
27629,12983836.260963751
30894,14419662.143127868
23326,16805532.284104407
25811,16742815.183843091
28060,18884730.306850515
32791,19618237.44856809
23327,17251769.847648896
23328,16563133.957315871
30031,11240692.228848811
30563,11779722.687389145
32837,19090368.44184138
23329,14141034.292648857
