id,price_prediction
23285,26285337.27354194
23286,9647362.17293325
23287,6218602.547170761
23288,8773691.591505004
23289,5195676.004296427
23290,6147202.766254248
23291,7403663.733602096
23292,10050803.701529682
23293,7099904.260151669
23294,4162075.6911394177
23295,6207977.670481136
23296,6788582.68398953
23297,6183833.420235581
23298,7504847.461983818
23299,7515581.101172439
23300,7197766.255628268
23301,9043679.904336862
23302,3726639.4492369085
23303,4726892.500896498
23304,9705436.681399174
23305,5631109.507706238
23306,4898148.104323928
23307,6946529.258404655
23308,14008543.811967941
23309,5887853.161002614
23310,6743603.012679479
23311,5438609.279075587
23312,7517976.261094482
23313,5810074.600344934
23314,6168545.027875737
23315,7097343.922830316
23316,7454156.283029425
23317,8324485.582074206
23318,8313717.724109983
23319,9240482.306496156
23320,10117230.126534699
23321,8743547.228259405
23322,10669910.693895852
23323,10769091.47847463
23324,11067748.126442764
23325,13365319.718896162
23326,17059520.997401625
23327,17510209.874802418
23328,17119804.699680615
23329,13286953.533514686
23330,5905736.727994892
23331,9243019.26963526
23332,11646725.406673726
23333,3904040.883958773
23334,4334735.907324905
23335,3930082.682283665
23336,4848721.585492104
23337,4931833.73400233
23338,5003740.186263021
23339,3986568.0217151074
23340,3865159.598613345
23341,4591996.370978398
23342,4361758.235435143
23343,4430784.578887588
23344,6533842.826636862
23345,4480798.749388815
23346,4140055.7141998336
23347,4576053.874354339
23348,4650188.19368604
23349,4574337.575229207
23350,5403211.211689654
23351,5639870.822337095
23352,5514423.516386364
23353,5523016.225835146
23354,5874113.6344811935
23355,5750868.472017441
23356,6114999.092504583
23357,118423594.39020382
23358,6180140.082928046
23359,4764795.147627416
23360,5537135.811787542
23361,6387107.622678804
23362,4977893.468236873
23363,5805536.094031108
23364,5635521.299843882
23365,5581940.810888133
23366,5792286.134646777
23367,5617890.47408303
23368,6561215.378585044
23369,5486893.7399080405
23370,5802198.54178906
23371,5753055.303039249
23372,6722150.339652178
23373,5942061.017816163
23374,6941277.548530515
23375,16308041.01779891
23376,6020133.498231082
23377,5750477.40490928
23378,5955636.9745180085
23379,6358541.268268908
23380,5617921.740814731
23381,6209453.247976402
23382,5957262.5641052965
23383,6193623.907664075
23384,12515724.907576231
23385,6234467.770521677
23386,6347527.230873308
23387,5762089.537061775
23388,7171912.093887918
23389,6738211.546799824
23390,7191200.09001843
23391,6799312.647083312
23392,6639390.415559501
23393,7134265.55451446
23394,7083905.008378222
23395,6063345.108731703
23396,6381524.216185002
23397,7004068.692999841
23398,6940419.269490339
23399,6731211.527464601
23400,6888637.969309227
23401,6998125.590524012
23402,7219914.204488138
23403,6209700.2467085
23404,7791549.7046238035
23405,6200610.040862833
23406,7739758.944812832
23407,7951143.292187235
23408,7866589.9257264435
23409,8007598.179171932
23410,7702450.955495301
23411,7937491.232444875
23412,8226701.250641537
23413,8023268.720344348
23414,8670890.85594426
23415,8450820.206762265
23416,35905232.86914453
23417,8873369.15194296
23418,8472984.92023478
23419,8749459.282265047
23420,8881736.014330754
23421,8192005.959327949
23422,7699799.495883469
23423,7888512.168505375
23424,8612425.269485544
23425,8153897.972744849
23426,8208917.278521711
23427,10626222.46888128
23428,8535577.533687506
23429,9304196.936933443
23430,8252375.377769423
23431,10166845.880022397
23432,9484768.431544151
23433,9443015.582439367
23434,9663384.51112792
23435,10319349.187577724
23436,9557383.765552575
23437,9387590.822625715
23438,9350267.165553357
23439,9132433.890131157
23440,9562229.952244747
23441,10678696.000300532
23442,7651028.16641578
23443,8806521.453128722
23444,9289978.02783655
23445,9035825.245283369
23446,8612162.467863917
23447,9103567.278359242
23448,10387587.708143229
23449,9447446.110100439
23450,9594950.808308149
23451,11113090.201472681
23452,11446932.017146634
23453,11465328.699753912
23454,9339126.433328234
23455,11270290.466283629
23456,10283327.117579842
23457,10822269.92238509
23458,10282767.21219895
23459,9513031.27642079
23460,10170612.595200988
23461,10596085.138611399
23462,9722458.268367944
23463,9894479.644774653
23464,10107787.159286326
23465,10073330.261452246
23466,10756996.696979243
23467,11937939.777475975
23468,10952292.927058114
23469,35466197.68398201
23470,28418206.64885688
23471,36554197.90846712
23472,37866453.36908883
23473,12223292.375765063
23474,15957938.598670753
23475,27217695.94765061
23476,9799953.83428
23477,8647563.235912455
23478,23232811.754017916
23479,17487724.917170603
23480,19120601.046568688
23481,27819087.82166857
23482,15184065.818031555
23483,27168741.952221856
23484,80637050.84212638
23485,12562523.86790423
23486,22766467.897207484
23487,23014788.88716592
23488,39932166.010126375
23489,10010464.602799682
23490,12463317.337947637
23491,39460623.431967884
23492,38883797.80912258
23493,38883797.80912258
23494,26192255.43680997
23495,67942078.57329063
23496,34179086.127448834
23497,11505944.840705503
23498,40385650.54085476
23499,6889262.533937334
23500,8080495.466320086
23501,8647332.126255976
23502,11814185.33608983
23503,11800404.04640771
23504,9079775.12386405
23505,10118207.17728845
23506,12595742.243317492
23507,13404437.923130257
23508,16119978.864707291
23509,17832927.06136066
23510,18581391.45754281
23511,14329081.878095232
