id,price_prediction
23285,27256989.331092186
23286,9817475.177323528
23287,6150992.278723677
23288,8614192.93577845
23289,5188328.356618962
23290,6219246.784976855
23291,7317894.463360229
23292,10052662.342102552
23293,7190208.983075872
23294,4149616.840389395
23295,6192075.52003844
23296,6899183.033679811
23297,6113432.264469878
23298,7319558.517207676
23299,7565273.132455312
23300,7158462.580614213
23301,9067576.525640888
23302,3688900.3225828563
23303,4742048.9919556305
23304,10062753.093048608
23305,5610336.943905593
23306,4897316.961443644
23307,6915801.9799728
23308,14280121.029706562
23309,5894047.915036553
23310,6698242.8792336825
23311,5477130.0479326425
23312,7448133.55943552
23313,5824911.801758875
23314,6187522.305168275
23315,7031181.626304247
23316,7478897.571462133
23317,8253439.5840960415
23318,8307646.964509429
23319,9295210.937158287
23320,10109418.04280098
23321,8682056.486889979
23322,10602949.278915836
23323,10591333.014427202
23324,11028758.309183858
23325,13469124.247011518
23326,16953606.462356623
23327,17553150.361081753
23328,16771921.447047703
23329,13300386.613177393
23330,5868962.32431487
23331,9271245.346909704
23332,11491637.473341037
23333,3817349.5257867184
23334,4279638.54676655
23335,3876510.595120995
23336,4827197.8916486865
23337,4886449.014485767
23338,4983137.950559867
23339,3940643.792319524
23340,3863364.5549928755
23341,4603922.933595539
23342,4346318.044493289
23343,4423388.783076217
23344,6526482.402116734
23345,4483387.980411129
23346,4102831.9631303577
23347,4550616.760825023
23348,4648881.17005784
23349,4586372.601660881
23350,5338272.661205161
23351,5565479.0610182695
23352,5469382.360961073
23353,5485367.537250204
23354,5812226.613126746
23355,5700614.501411763
23356,6088471.584362451
23357,119996224.53428946
23358,6096642.271690378
23359,4784291.704559006
23360,5559770.581619535
23361,6382448.283495258
23362,4986427.117057333
23363,5785304.029552765
23364,5630381.492534342
23365,5562602.288872445
23366,5818050.647983896
23367,5612583.664184802
23368,6509680.371315375
23369,5455238.760152485
23370,5768610.895917487
23371,5790557.995271445
23372,6690433.829309801
23373,5923868.432074071
23374,6858649.053986083
23375,16610936.164457314
23376,6042995.295504707
23377,5748236.556674575
23378,5920345.136982185
23379,6266281.859855384
23380,5629592.009235679
23381,6179887.850617579
23382,5935799.379616132
23383,6124528.551868069
23384,12351783.328673473
23385,6229844.60097218
23386,6328354.411872463
23387,5750696.785770747
23388,7093295.44245912
23389,6684698.861731872
23390,7114617.957113585
23391,6852185.778248492
23392,6746819.465892345
23393,7079631.6765887095
23394,7022548.372336881
23395,6055579.39701702
23396,6399885.099842147
23397,7070047.512315999
23398,6948429.6023923075
23399,6697024.437462467
23400,6832192.276680768
23401,6935745.983590841
23402,7228083.368899242
23403,6213547.9882914955
23404,7801710.344746957
23405,6173073.176877756
23406,7744096.339451731
23407,7929083.307716412
23408,7887817.55561561
23409,7973245.4497980755
23410,7671849.709553715
23411,7836185.776256739
23412,8159996.651502259
23413,7957060.693160188
23414,8654346.423441827
23415,8368389.435872874
23416,35779194.64427375
23417,8897858.336690716
