id,price_prediction
23285,23942261.257868957
23286,8914138.195364505
23287,6299327.86570683
23288,8911496.001702245
23289,5199534.012666037
23290,6018013.479790804
23291,7611207.68673407
23292,10100003.332077598
23293,7056650.610225937
23294,4308855.945115795
23295,6449923.739487158
23296,6911076.198466043
23297,6388248.196195982
23298,7817600.529475187
23299,7120700.038292902
23300,7325046.0623145765
23301,9023962.535186011
23302,3796385.5757268313
23303,4581395.739639533
23304,10946629.060468225
23305,5694913.226506573
23306,4878156.774777942
23307,6921137.323425219
23308,14488536.88038856
23309,5910438.2967535
23310,6634740.349581015
23311,5146567.575664256
23312,7491389.35785267
23313,6135806.658182297
23314,6041089.019692571
23315,6831641.818483118
23316,7149893.9183722595
23317,8253011.143912272
23318,8502702.439638104
23319,9230456.63372786
23320,9892286.546977146
23321,8632269.454479702
23322,10389431.77889211
23323,10942632.141664028
23324,11111414.04992887
23325,13252285.151974974
23326,18391374.445964716
23327,18447278.637335125
23328,16476152.949072555
23329,13458736.075912952
23330,5996653.649114128
23331,10175137.740803277
23332,11685666.584650395
23333,3985990.043869309
23334,4411397.70465348
23335,4008218.57509594
23336,4943243.483795549
23337,5066288.667883669
23338,5188588.477943175
23339,4000248.049642365
23340,3670940.4998907237
23341,4708850.688544764
23342,4588367.3019042555
23343,4658940.8607358225
23344,6489435.419364939
23345,4690164.889606696
23346,4188934.720406728
23347,4837392.035564293
23348,4624385.118977913
23349,4565281.356940674
23350,5469618.698931104
23351,5606180.451488115
23352,5302937.694648599
23353,5602843.812570264
23354,5974971.403250661
23355,5818378.013595064
23356,6121427.918624141
23357,100807444.27243616
23358,6157516.998261695
23359,4917196.061538168
23360,5503022.772980217
23361,6404111.789209647
23362,5135343.60263001
23363,5773604.209845769
23364,5626113.052795397
23365,5571156.81652431
23366,5907846.734313311
23367,5641231.24444929
23368,6687257.916415406
23369,5670572.95651461
23370,5935840.021651878
23371,5763524.697874671
23372,6839071.561798711
23373,5966610.1121764835
23374,7092764.361362728
23375,17372624.431409277
23376,6105773.453692859
23377,5733137.113539959
23378,6019929.487374708
23379,6312569.63722723
23380,5449835.95760426
23381,6234698.213492446
23382,6042709.861362963
23383,6268425.640154086
23384,11584851.667335112
23385,6247189.548685759
23386,6323072.197529815
23387,5703707.244388206
23388,7204254.605883131
23389,6755499.352572848
23390,7279596.98549541
23391,6890320.1048846515
23392,6494788.261313975
23393,7040374.086803504
23394,7170351.962588793
23395,6090585.83456722
23396,6263689.928607318
23397,6839085.896391829
23398,7079112.543826051
23399,6820066.070089388
23400,7087239.6876425585
23401,6969580.560066916
23402,7196926.037523149
23403,5911022.818226133
23404,7954475.535530659
23405,6187913.285977651
23406,7952381.457226458
23407,8129942.730521669
23408,7933590.425275546
23409,8203694.112018358
23410,7807098.500104354
23411,7932410.462485839
23412,8164998.459882484
23413,8253616.777069496
23414,8976924.613148557
23415,8723269.050416378
23416,36090715.369099416
23417,8974638.89590486
23418,8627110.55804057
23419,8877184.521550043
23420,9083362.190377718
23421,8406124.813517818
23422,7667047.161219614
23423,7770661.243892775
23424,8786156.396015415
23425,8478073.506318042
23426,8211347.761700121
23427,10328366.392042762
23428,8640297.823103148
23429,9526187.756519025
23430,8406872.339743972
23431,10123207.124873154
23432,9815464.49449157
23433,9763204.82509184
23434,9872497.004080174
23435,10242069.924731195
23436,9528075.528608669
23437,9603214.38122495
23438,9406529.504170159
23439,9378202.990368823
23440,9682762.645362103
23441,10585907.31888561
23442,7257583.061366034
23443,8907363.483526664
23444,9477191.264334094
23445,9229150.266033296
23446,8837597.733245727
23447,9273543.78510887
23448,10159295.984579906
23449,9962094.3752335
23450,10090956.24507948
23451,10703278.556646366
23452,11691529.577010188
23453,11690404.896694545
23454,9094066.642587261
23455,10730310.605804676
23456,10260067.107291846
23457,10622165.497487875
23458,10024049.278600663
23459,9169201.35144381
23460,10333722.988083635
23461,11100870.27547216
23462,9368861.854858225
23463,10047258.997466985
23464,10326131.262024129
23465,10445669.711863907
23466,10926587.824173786
23467,11811813.45387063
23468,11143215.493457347
23469,35308380.42139311
23470,26837797.979308236
23471,35313053.47860754
23472,37573370.21129353
23473,12286467.400837312
23474,15793208.2326243
23475,26712316.237674125
23476,9576555.126877055
23477,8489272.067033136
23478,22177652.593749676
23479,17567530.515512284
23480,18329126.34188504
23481,27167633.229726687
23482,14941130.03589076
23483,25858985.036703076
23484,77656786.3279581
23485,12271764.770211821
23486,21196305.33815218
23487,21755195.863000527
23488,36547106.84485318
23489,9787616.822889317
23490,11888781.171018217
23491,40522268.31164367
23492,34979363.553191155
23493,34979363.553191155
23494,24478076.623490453
23495,66809412.46235154
23496,34757740.475837275
23497,12112131.469866676
23498,41493807.29781807
23499,6687611.945347192
23500,7473408.418354749
23501,8841814.60145486
23502,11619474.054105744
23503,11246342.793293115
23504,8915682.407414613
23505,9576987.505161086
23506,12849857.104979744
23507,13708760.145267535
23508,15728110.749790097
23509,18640713.055831965
23510,18546161.40250321
23511,14168135.008941088
23512,14770535.340309385
23513,11001825.069175286
23514,14002851.266132548
23515,20648506.5023263
23516,18668333.574061565
23517,16719656.700844817
23518,18118163.36444522
23519,25770490.133954212
23520,30362680.87934107
23521,39060895.756344296
23522,37170193.87639475
23523,28999221.931574773
23524,25313457.48895791
23525,54108942.67402014
23526,59225178.86131268
23527,86927456.59573044
23528,18818273.041438174
23529,9057674.956269434
23530,7737078.085091597
23531,12876891.113086767
23532,11864477.40928046
23533,56936749.8038647
23534,6498337.191983496
23535,6700933.842525592
23536,5996813.837227498
23537,9150423.382577915
23538,8330841.7938486105
23539,9598039.737453936
23540,9443968.149808045
23541,9623167.107087396
23542,11622653.864577275
23543,8995644.378589064
23544,10677312.9601378
23545,8867351.12457296
23546,11593648.49977883
23547,11261727.798907407
23548,12155187.73692827
23549,13379467.407401465
23550,11390845.025035163
23551,13444279.089738742
23552,10890480.37961523
23553,11268204.536106154
23554,10224676.27913727
23555,12255907.901861358
23556,10086447.051751591
23557,15070078.427137462
23558,11387023.979227263
23559,12897921.927228445
23560,16421679.923439188
23561,14107942.471419541
23562,14162331.975501357
23563,14477003.911594542
23564,14980820.98724374
23565,13938935.406243043
23566,10756457.387218611
23567,12344932.999543063
23568,17165654.251743346
23569,14875335.65449305
23570,14797075.486837713
23571,15638758.833679546
23572,14533345.262454681
23573,16587519.038558701
23574,13920386.130507877
23575,17103655.62936039
23576,15810417.872869093
23577,16221082.618596626
23578,17513868.034131557
23579,14919325.612573419
23580,17688330.43733078
23581,15185349.596661896
23582,15144445.647793105
23583,17296057.69640604
23584,16380851.468803832
23585,16777138.808388332
23586,16650257.598074717
23587,26749680.175460726
23588,17760227.949766103
23589,18483055.3299897
23590,18462507.938833814
23591,18474630.986602023
